,Unnamed: 0,txnHash,value,tokenAddress,amount,sellDecimals,sellSymbol,txHash,gasLimit,gasUsed,gasPrice,timestamp,blockNumber,from,to,payloadTO,payloadValue,payloadMethodID,payLoadOffset,payLoadLength,nestedMethodID,nestedPayload,datetime,uniquePriceQueriesPK,approxUSDMarkSell,totalTradeValue
595,595,0x59e0c539e3452084ea4c1aa0e9f3db0ab72600a25afb640122b9e7378350c5f5,0,0x2e9d63788249371f1DFC918a52f8d799F4a38C94,540.0861525183236,18.0,TOKE,0x59e0c539e3452084ea4c1aa0e9f3db0ab72600a25afb640122b9e7378350c5f5,252936,205092,159422500078,1652371035,14761974,0x1D01A2FefB8883A5cfB8c77B19d9b96794581288,0x90A48D5CF7343B08dA12E067680B4C6dbfE551Be,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x0000000000000000000000000000000000000000000000000000000000000000,0x6a761202,10,904,0x5ae401dc,00000000000000000000000000000000000000000000000000000000627d325b0000000000000000000000000000000000000000000000000000000000000040000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000104472b43f300000000000000000000000000000000000000000000001d47337637621fd2860000000000000000000000000000000000000000000004004c8aff73724ec08c000000000000000000000000000000000000000000000000000000000000008000000000000000000000000090a48d5cf7343b08da12e067680b4c6dbfe551be00000000000000000000000000000000000000000000000000000000000000030000000000000000000000002e9d63788249371f1dfc918a52f8d799f4a38c94000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000000000000000000000c770eefad204b5180df6a14ee197d99d808ee52d00000000000000000000000000000000000000000000000000000000,12-05-2022,0x2e9d63788249371f1DFC918a52f8d799F4a38C94_12-05-2022,7.115129975239256,3842.7831729947648
596,596,0x4e51bf7bac1fb9a3c3898b5ce2682f5d1f599e54c8343cdefc7fc0f0f8053992,0,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,49.41435168032135,18.0,WETH,0x4e51bf7bac1fb9a3c3898b5ce2682f5d1f599e54c8343cdefc7fc0f0f8053992,343237,262224,153991260782,1652372046,14762059,0x78eF3049fC20e6876092e82479C0A131c6C96A0f,0xfCBEBc836f74716aC7084B385fA40814D07a2d58,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x0000000000000000000000000000000000000000000000000000000000000000,0x6a761202,10,1800,0xac9650d8,0000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000400000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000160000000000000000000000000000000000000000000000000000000000000022000000000000000000000000000000000000000000000000000000000000002a000000000000000000000000000000000000000000000000000000000000000a40c49ccbe000000000000000000000000000000000000000000000000000000000002da440000000000000000000000000000000000000000000000000014576f6b8882040000000000000000000000000000000000000000000000027ba88180977cee44000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000627d3607000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000084fc6f7865000000000000000000000000000000000000000000000000000000000002da44000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000ffffffffffffffffffffffffffffffff00000000000000000000000000000000ffffffffffffffffffffffffffffffff00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004449404b7c0000000000000000000000000000000000000000000000029a7c6c7824cb9de1000000000000000000000000fcbebc836f74716ac7084b385fa40814d07a2d58000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000064df2ab5bb000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec700000000000000000000000000000000000000000000000000000001609b3846000000000000000000000000fcbebc836f74716ac7084b385fa40814d07a2d5800000000000000000000000000000000000000000000000000000000,12-05-2022,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2_12-05-2022,2064.3266049073045,102007.36083793333
597,597,0x8e3801cf51a6b5ffaeb3427207408e3bc71aff0847b1033c8b7d55efb66a9802,0,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,32.0,18.0,WETH,0x8e3801cf51a6b5ffaeb3427207408e3bc71aff0847b1033c8b7d55efb66a9802,360532,300454,146000000000,1652374276,14762222,0x78eF3049fC20e6876092e82479C0A131c6C96A0f,0xfCBEBc836f74716aC7084B385fA40814D07a2d58,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x0000000000000000000000000000000000000000000000000000000000000000,0x6a761202,10,1288,0x5ae401dc,00000000000000000000000000000000000000000000000000000000627d3d5d00000000000000000000000000000000000000000000000000000000000000400000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000000001a0000000000000000000000000000000000000000000000000000000000000012409b81346000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000001bc16d674ec8000000000000000000000000000000000000000000000000000000000000f38f8b6c70000000000000000000000000000000000000000000000000000000000000042c02aaa39b223fe8d0a0e5c4f27ead9083c756cc20001f4a0b86991c6218b36c1d19d4a2e9eb0ce3606eb480001f4dac17f958d2ee523a2206206994597c13d831ec700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004449404b7c000000000000000000000000000000000000000000000001bc16d674ec800000000000000000000000000000fcbebc836f74716ac7084b385fa40814d07a2d5800000000000000000000000000000000000000000000000000000000,12-05-2022,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2_12-05-2022,2064.3266049073045,66058.45135703374
598,598,0x59647d905cf12f17cec714a06f638ae947bdf267e119aef11b74676a70251915,0,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,0.06763333,8.0,WBTC,0x59647d905cf12f17cec714a06f638ae947bdf267e119aef11b74676a70251915,211522,171092,121319113961,1652374517,14762243,0x35c0C06B0eE76E3C800B4605c047F18eb230A118,0x14fEE59eAF210DA119926850036A2791a3674A2a,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x0000000000000000000000000000000000000000000000000000000000000000,0x6a761202,10,840,0x5ae401dc,00000000000000000000000000000000000000000000000000000000627d3fd700000000000000000000000000000000000000000000000000000000000000400000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000e404e45aaf0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f0000000000000000000000002260fac5e5542a773aa44fbcfedf7c193bc2c5990000000000000000000000000000000000000000000000000000000000000bb800000000000000000000000014fee59eaf210da119926850036a2791a3674a2a00000000000000000000000000000000000000000000006c6b935b8bbd4000000000000000000000000000000000000000000000000000000000000000662db1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,12-05-2022,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599_12-05-2022,28803.16422107853,1948.0539108083972
599,599,0x837bab9f29f4b06c1c92fa9181e0d0088569d0df43b732a3bf3c45797bbc4748,0,0x9a14e23A58edf4EFDcB360f68cd1b95ce2081a2F,0.014150204292728227,18.0,aENS,0x837bab9f29f4b06c1c92fa9181e0d0088569d0df43b732a3bf3c45797bbc4748,952613,498185,101183535637,1652374675,14762259,0xF7e94C3C9A33f146CeE24a587c89b64e7b2df2E9,0xa6e7aBdD2cF0D00500A04Fc9633bE1e896AF216D,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,0x0000000000000000000000000000000000000000000000000000000000000000,0x6a761202,10,200,0x69328dec,000000000000000000000000c18360217d8f7ab5e7c516566761ea12ce7f9d7200000000000000000000000000000000000000000000003635c9adc5dea00000000000000000000000000000b3abc96cb9a61576c03c955d75b703a890a14aa0,12-05-2022,0x9a14e23A58edf4EFDcB360f68cd1b95ce2081a2F_12-05-2022,0.0,0.0
600,600,0x6709cd4d9412f69ec2c14edc1bb43129bf31c9e11ce129b8ff53418fa2b2b244,0,0xBcca60bB61934080951369a648Fb03DF4F96263C,12.037896,6.0,aUSDC,0x6709cd4d9412f69ec2c14edc1bb43129bf31c9e11ce129b8ff53418fa2b2b244,364447,317277,99183535637,1652374711,14762263,0x8eC8a830005688dc153b341A779904D6FcA04092,0x4a49985B14bD0ce42c25eFde5d8c379a48AB02F3,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,0x0000000000000000000000000000000000000000000000000000000000000000,0x6a761202,10,264,0x573ade81,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48000000000000000000000000000000000000000000000000000002fbaf3c200000000000000000000000000000000000000000000000000000000000000000020000000000000000000000004a49985b14bd0ce42c25efde5d8c379a48ab02f3,12-05-2022,0xBcca60bB61934080951369a648Fb03DF4F96263C_12-05-2022,0.9994384543258868,12.031136171575776
601,601,0xcb48bcc3af3c40114f14a84f979860a8cb4cc1ecbd0866d44d7ca6690687a1f2,0,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,10107.570818,6.0,USDC,0xcb48bcc3af3c40114f14a84f979860a8cb4cc1ecbd0866d44d7ca6690687a1f2,209544,176016,120000000000,1652374809,14762271,0xE506C9774A7993EE9573A5844f50D088AA1995FC,0x9e6c1174a341f95Cd4F1c7d4eedfFE9Fb2F3Db2A,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x0000000000000000000000000000000000000000000000004563918244f40000,0x6a761202,10,840,0x5ae401dc,00000000000000000000000000000000000000000000000000000000627d413300000000000000000000000000000000000000000000000000000000000000400000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000e404e45aaf000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb4800000000000000000000000000000000000000000000000000000000000001f40000000000000000000000009e6c1174a341f95cd4f1c7d4eedffe9fb2f3db2a0000000000000000000000000000000000000000000000004563918244f4000000000000000000000000000000000000000000000000000000000002569b8226000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,12-05-2022,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48_12-05-2022,1.0005203703802779,10112.830498470248
602,602,0xe6808aa0cde068366b925369b0679110f11f53224f9a1aa00cc099c58e156a45,0,0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84,500.0,18.0,stETH,0xe6808aa0cde068366b925369b0679110f11f53224f9a1aa00cc099c58e156a45,257532,249951,101940329723,1652375577,14762333,0x65E5017A384B2774374812DC766fC4E026BB23e5,0x849D52316331967b6fF1198e5E32A0eB168D039d,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,0x0000000000000000000000000000000000000000000000000000000000000000,0x6a761202,10,264,0xe8eda9df,000000000000000000000000ae7ab96520de3a18e5e111b5eaab095312d7fe8400000000000000000000000000000000000000000000001b1ae4d6e2ef500000000000000000000000000000849d52316331967b6ff1198e5e32a0eb168d039d0000000000000000000000000000000000000000000000000000000000000000,12-05-2022,0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84_12-05-2022,2055.579915469846,1027789.9577349231
603,603,0x6f36a037c27bf0931794293ab682bd8811a3d92e830b9526d573ed6457971ba9,0,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,402248.061525,6.0,USDC,0x6f36a037c27bf0931794293ab682bd8811a3d92e830b9526d573ed6457971ba9,312374,292709,140805249009,1652378441,14762534,0xF4b195ee08dC60ED1c60464E2BE29f7511F2eC5C,0xc2AeD64f4DC3160583305470c7F590C789392CbC,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x0000000000000000000000000000000000000000000000000000000000000000,0x6a761202,10,840,0x5ae401dc,00000000000000000000000000000000000000000000000000000000627d514700000000000000000000000000000000000000000000000000000000000000400000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000e404e45aaf000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb4800000000000000000000000000000000000000000000000000000000000001f4000000000000000000000000c2aed64f4dc3160583305470c7f590c789392cbc0000000000000000000000000000000000000000000000000000005e3372d7100000000000000000000000000000000000000000000000000000005d4c7cbafc000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,12-05-2022,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48_12-05-2022,1.0005203703802779,402457.37950174185
604,604,0x624fb35ce08e10a3f40b23172a205277fdab8b083b180d33c538091052190295,0,0xEd025A9Fe4b30bcd68460BCA42583090c2266468,891324.0012616828,18.0,RPC,0x624fb35ce08e10a3f40b23172a205277fdab8b083b180d33c538091052190295,196047,168732,115733234326,1652379185,14762583,0x9DeF8De29506482BEB8049122B99EB3A1B4382F2,0x163f7da0D6D77ec4c02886Ec649F25950CbbBBC2,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x0000000000000000000000000000000000000000000000004563918244f40000,0x6a761202,10,840,0x5ae401dc,00000000000000000000000000000000000000000000000000000000627d550f00000000000000000000000000000000000000000000000000000000000000400000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000e404e45aaf000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000000000000000000000ed025a9fe4b30bcd68460bca42583090c22664680000000000000000000000000000000000000000000000000000000000000bb8000000000000000000000000163f7da0d6d77ec4c02886ec649f25950cbbbbc20000000000000000000000000000000000000000000000004563918244f4000000000000000000000000000000000000000000000000bbce610848be5bfd756b000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,12-05-2022,0xEd025A9Fe4b30bcd68460BCA42583090c2266468_12-05-2022,0.010596076278843614,9444.537106532893
605,605,0x8addfb2e06191ab43575cd585f1eb59991ae13686a4df7c965c70e15159df301,0,0x6B175474E89094C44Da98b954EedeAC495271d0F,7719.009449009875,18.0,DAI,0x8addfb2e06191ab43575cd585f1eb59991ae13686a4df7c965c70e15159df301,330069,258480,116781236507,1652379773,14762617,0x5d5A0555C267b580583279b0B9abcAC09900f031,0xdc698Ab8ee584B50E91F6e1DC73f2f7cEC05D9Ef,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x0000000000000000000000000000000000000000000000000000000000000000,0x6a761202,10,1800,0xac9650d8,0000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000400000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000160000000000000000000000000000000000000000000000000000000000000022000000000000000000000000000000000000000000000000000000000000002a000000000000000000000000000000000000000000000000000000000000000a40c49ccbe00000000000000000000000000000000000000000000000000000000000312470000000000000000000000000000000000000000000005b330d4d87df5ac452300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000053a22fb45447d7c2d00000000000000000000000000000000000000000000000000000000627d573c000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000084fc6f78650000000000000000000000000000000000000000000000000000000000031247000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000ffffffffffffffffffffffffffffffff00000000000000000000000000000000ffffffffffffffffffffffffffffffff00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004449404b7c000000000000000000000000000000000000000000000005688d3a94924924e3000000000000000000000000dc698ab8ee584b50e91f6e1dc73f2f7cec05d9ef000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000064df2ab5bb0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f0000000000000000000000000000000000000000000001a272c674cf4550c592000000000000000000000000dc698ab8ee584b50e91f6e1dc73f2f7cec05d9ef00000000000000000000000000000000000000000000000000000000,12-05-2022,0x6B175474E89094C44Da98b954EedeAC495271d0F_12-05-2022,0.9985742686936693,7708.0042155845595
606,606,0x07c7acf96712c89c8452fd6e011976a403f43b77288db26da78bbff734759be1,0,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,5398.465231,6.0,USDC,0x07c7acf96712c89c8452fd6e011976a403f43b77288db26da78bbff734759be1,365714,286109,97739606887,1652380299,14762655,0x5d5A0555C267b580583279b0B9abcAC09900f031,0xdc698Ab8ee584B50E91F6e1DC73f2f7cEC05D9Ef,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x0000000000000000000000000000000000000000000000000000000000000000,0x6a761202,10,1800,0xac9650d8,0000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000400000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000160000000000000000000000000000000000000000000000000000000000000022000000000000000000000000000000000000000000000000000000000000002a000000000000000000000000000000000000000000000000000000000000000a40c49ccbe0000000000000000000000000000000000000000000000000000000000034ea200000000000000000000000000000000000000000000000000874bf61563c7c40000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003ae81fd0f59918f2300000000000000000000000000000000000000000000000000000000627d586e000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000084fc6f78650000000000000000000000000000000000000000000000000000000000034ea2000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000ffffffffffffffffffffffffffffffff00000000000000000000000000000000ffffffffffffffffffffffffffffffff00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004449404b7c000000000000000000000000000000000000000000000003c6f70543a002ce89000000000000000000000000dc698ab8ee584b50e91f6e1dc73f2f7cec05d9ef000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000064df2ab5bb000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb480000000000000000000000000000000000000000000000000000000141c60acf000000000000000000000000dc698ab8ee584b50e91f6e1dc73f2f7cec05d9ef00000000000000000000000000000000000000000000000000000000,12-05-2022,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48_12-05-2022,1.0005203703802779,5401.274432405173
607,607,0xc297f8c4a79f509ed32d2f99d9d7f3c34d63264d595429b79a3da64a97d6830a,0,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,49591.629778,6.0,USDC,0xc297f8c4a79f509ed32d2f99d9d7f3c34d63264d595429b79a3da64a97d6830a,429943,311285,102075397557,1652380760,14762691,0xe89069529689849588CD65344c034A35289F44ea,0xeCc782185a3866b0DbA2C23e168764B632F40594,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x00000000000000000000000000000000000000000000000168d28e3f00280000,0x6a761202,10,968,0x5ae401dc,00000000000000000000000000000000000000000000000000000000627d5b450000000000000000000000000000000000000000000000000000000000000040000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000124b858183f00000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000080000000000000000000000000ecc782185a3866b0dba2c23e168764b632f4059400000000000000000000000000000000000000000000000168d28e3f00280000000000000000000000000000000000000000000000000a8a84a447beacfc007c0000000000000000000000000000000000000000000000000000000000000042c02aaa39b223fe8d0a0e5c4f27ead9083c756cc20001f4a0b86991c6218b36c1d19d4a2e9eb0ce3606eb480001f499d8a9c45b2eca8864373a26d1459e3dff1e17f300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,12-05-2022,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48_12-05-2022,1.0005203703802779,49617.43579324618
608,608,0x11a814a60550edd160bd7ac9d2fde6473a9b4df4f7ce73a6fd31be68044651c2,0,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1.5312191954676642,18.0,WETH,0x11a814a60550edd160bd7ac9d2fde6473a9b4df4f7ce73a6fd31be68044651c2,336019,269162,96735127560,1652381023,14762707,0xE832DADcD87d8D565BcF7Ad619D1e480E56325e9,0x5828fccfd7dDcce21F965a7082A4F5C2Fb2F3686,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x0000000000000000000000000000000000000000000000000000000000000000,0x6a761202,10,1800,0xac9650d8,0000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000400000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000160000000000000000000000000000000000000000000000000000000000000022000000000000000000000000000000000000000000000000000000000000002a000000000000000000000000000000000000000000000000000000000000000a40c49ccbe00000000000000000000000000000000000000000000000000000000000364920000000000000000000000000000000000000000000000000000872901c57b47000000000000000000000000000000000000000000000000145ac40fbc98d5e100000000000000000000000000000000000000000000000000000000255c2fe700000000000000000000000000000000000000000000000000000000627d5b2f000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000084fc6f78650000000000000000000000000000000000000000000000000000000000036492000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000ffffffffffffffffffffffffffffffff00000000000000000000000000000000ffffffffffffffffffffffffffffffff00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004449404b7c00000000000000000000000000000000000000000000000014c84cdfa31ceecd0000000000000000000000005828fccfd7ddcce21f965a7082a4f5c2fb2f3686000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000064df2ab5bb000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec700000000000000000000000000000000000000000000000000000000293fe9f30000000000000000000000005828fccfd7ddcce21f965a7082a4f5c2fb2f368600000000000000000000000000000000000000000000000000000000,12-05-2022,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2_12-05-2022,2064.3266049073045,3160.936523148657
609,609,0x15f2df32ff372b54167549cf7423bcf4757cf7f2357d9d3d6bc62388cf30b920,0,0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84,285.5142,18.0,stETH,0x15f2df32ff372b54167549cf7423bcf4757cf7f2357d9d3d6bc62388cf30b920,386566,367599,125683157506,1652383316,14762869,0xbB132335c1CD8489Dd737A671D4Eb3143779E2C1,0x2593c2806c67D0f86336f5d335612616f52477FC,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,0x0000000000000000000000000000000000000000000000000000000000000000,0x6a761202,10,200,0x69328dec,000000000000000000000000ae7ab96520de3a18e5e111b5eaab095312d7fe8400000000000000000000000000000000000000000000000f7a4e342e51d580000000000000000000000000002593c2806c67d0f86336f5d335612616f52477fc,12-05-2022,0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84_12-05-2022,2055.579915469846,586897.2551014408
610,610,0xb53587d93df3bc7b35eaffed12db851da7a0cb22405e4d5990a138696868810a,0,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,26.258325161601597,18.0,WETH,0xb53587d93df3bc7b35eaffed12db851da7a0cb22405e4d5990a138696868810a,1110662,906282,99369170082,1652384141,14762932,0xBe8516171B0BC3F2aC822C5cf5bc1fE28f1112BB,0x4763cfa50311729B65815E5Ae9EbBefDB94EC112,0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9,0x0000000000000000000000000000000000000000000000000000000000000000,0x6a761202,10,4040,0xab9c4b5d,00000000000000000000000080aca0c645fedabaa20fd2bf0daf57885a309fe600000000000000000000000000000000000000000000000000000000000000e0000000000000000000000000000000000000000000000000000000000000012000000000000000000000000000000000000000000000000000000000000001600000000000000000000000004763cfa50311729b65815e5ae9ebbefdb94ec11200000000000000000000000000000000000000000000000000000000000001a000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc200000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000016c684f9ca5f6feae000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000620000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb480000000000000000000000000000000000000000000000000000000ba73664800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000001400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004c00000000000000000000000000000000000000000000000000000000000000040000000000000000000000000def171fe48cf0115b1d80b88dc8eab59176fee5700000000000000000000000000000000000000000000000000000000000004442298207a0000000000000000000000000000000000000000000000000000000000000020000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb480000000000000000000000000000000000000000000000016c684f9ca5f6feae0000000000000000000000000000000000000000000000000000000ba73664800000000000000000000000000000000000000000000000016c684f9ca5f6feae00000000000000000000000000000000000000000000000000000000000001e00000000000000000000000000000000000000000000000000000000000000220000000000000000000000000000000000000000000000000000000000000036000000000000000000000000000000000000000000000000000000000000003c0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000616176650100000000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000000000040000000000000000000000000000000000000000000000000000000000627dabdab41ba910d22411ec97440510733952ff000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000e592427a0aece92de3edee1f18e0157c058615640000000000000000000000000000000000000000000000000000000000000104db3e2198000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb4800000000000000000000000000000000000000000000000000000000000001f4000000000000000000000000def171fe48cf0115b1d80b88dc8eab59176fee5700000000000000000000000000000000000000000000000000000000627d658a0000000000000000000000000000000000000000000000000000000ba73664800000000000000000000000000000000000000000000000016c684f9ca5f6feae00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010400000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,12-05-2022,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2_12-05-2022,2064.3266049073045,54205.759231401076
