,txHash,gasLimit,gasUsed,gasPrice,timestamp,blockNumber,from,to,_setToken,_sellComponent,_buyComponent,_exchangeAdapter,_executor,_netAmountSold,_netAmountReceived,_protocolFee,datetime,sellDecimals,sellSymbol,tokenAddress_y,buyDecimals,buySymbol,uniquePriceQueriesPK,approxUSDNotional_y,approxUSDNotional,_setTokenSymbol
140,0xecea7f4444744fe45c63a18f1c0978aa81479b4ecb5de95d579b50b3c7108fbd,750000,399067,47300000000,1628110297,12960910,0x69Bdb276A17Dd90F9D3A545944CCB20E593ae8E3,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x72e364f2abdc788b7e918bc238b21f109cd634d7,0x87d73e916d7057945c9bcd8cdd94e42a6f47f776,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xbfad1987608a38bfa0fe4c5510c1af834ae21379,0x69bdb276a17dd90f9d3a545944ccb20e593ae8e3,194.44,11.472198938459831,0,04-08-2021,18,NFTX,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,0x87d73e916d7057945c9bcd8cdd94e42a6f47f776_04-08-2021,143.36680877595674,27876.24229839703,MVI
141,0x49b80046709a03a04c34b4417dad6248b2d951e029e5891be3e2a951fc2800cb,750000,291487,47000000000,1628110387,12960912,0x69Bdb276A17Dd90F9D3A545944CCB20E593ae8E3,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x72e364f2abdc788b7e918bc238b21f109cd634d7,0x3845badade8e6dff049820680d1f14bd3903a5d0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x0d4406736a8e336966f09811acb9e035bfd85a33,0x69bdb276a17dd90f9d3a545944ccb20e593ae8e3,100890.29,23.44596586567456,0,04-08-2021,18,SAND,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,0x3845badade8e6dff049820680d1f14bd3903a5d0_04-08-2021,0.596495109383661,60180.56456929928,MVI
142,0x40f01b7501096bf5c972f7e927ef49a84fe7b2ca5d89620c71abe460f33f803a,750000,294362,52000000000,1628111163,12960957,0x69Bdb276A17Dd90F9D3A545944CCB20E593ae8E3,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x72e364f2abdc788b7e918bc238b21f109cd634d7,0xa1d6df714f91debf4e0802a542e13067f31b8262,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x0d4406736a8e336966f09811acb9e035bfd85a33,0x69bdb276a17dd90f9d3a545944ccb20e593ae8e3,45966.58,0.6890159598431093,0,04-08-2021,18,RFOX,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,0xa1d6df714f91debf4e0802a542e13067f31b8262_04-08-2021,0.04138506863640326,1902.3300682807214,MVI
143,0x39b27eff55621f274df2d48e3e97f6195c070c5714d42d4944a9eb9fca7d0a0f,750000,294663,55000000000,1628111201,12960959,0x69Bdb276A17Dd90F9D3A545944CCB20E593ae8E3,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x72e364f2abdc788b7e918bc238b21f109cd634d7,0xb6ca7399b4f9ca56fc27cbff44f4d2e4eef1fc81,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x0d4406736a8e336966f09811acb9e035bfd85a33,0x69bdb276a17dd90f9d3a545944ccb20e593ae8e3,282.81,4.542140668301705,0,04-08-2021,18,MUSE,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,0xb6ca7399b4f9ca56fc27cbff44f4d2e4eef1fc81_04-08-2021,43.103105596349465,12189.989293703593,MVI
144,0x2f081162bb0acf3821808980a2a8d436cf3446229b3ca0cdaaccdaa2f17fc0ff,750000,296240,55000000000,1628111217,12960963,0x69Bdb276A17Dd90F9D3A545944CCB20E593ae8E3,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x72e364f2abdc788b7e918bc238b21f109cd634d7,0x557b933a7c2c45672b610f8954a3deb39a51a8ca,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x0d4406736a8e336966f09811acb9e035bfd85a33,0x69bdb276a17dd90f9d3a545944ccb20e593ae8e3,19360.06,1.4488343081310482,0,04-08-2021,18,REVV,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,0x557b933a7c2c45672b610f8954a3deb39a51a8ca_04-08-2021,0.17961619940230422,3477.380397400574,MVI
145,0x3791b8e54c4b8487d35828cff8ba095fdb794edbefd965988739a5a9e8f873b3,750000,292441,51000000000,1628111262,12960966,0x69Bdb276A17Dd90F9D3A545944CCB20E593ae8E3,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x72e364f2abdc788b7e918bc238b21f109cd634d7,0xee06a81a695750e71a662b51066f2c74cf4478a0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x0d4406736a8e336966f09811acb9e035bfd85a33,0x69bdb276a17dd90f9d3a545944ccb20e593ae8e3,26.005212083198256,1.5080614967565547,0,04-08-2021,18,$DG,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,0xee06a81a695750e71a662b51066f2c74cf4478a0_04-08-2021,171.4631085032997,4458.934501072743,MVI
146,0x37f98146b8b5dcdb1e7862138691df94c0b959d0953fa13f89312b38dad9e84d,750000,296095,51000000000,1628111272,12960967,0x69Bdb276A17Dd90F9D3A545944CCB20E593ae8E3,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x72e364f2abdc788b7e918bc238b21f109cd634d7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xbfad1987608a38bfa0fe4c5510c1af834ae21379,0x69bdb276a17dd90f9d3a545944ccb20e593ae8e3,103.46611709108979,1017.27,0,04-08-2021,18,WETH,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,18,ILV,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2_04-08-2021,2521.1961836288397,260858.37954495024,MVI
147,0x0d2c76e7e4d4ccb0ae2a1ad16316a34a35de8927242aeefb61773b14fe81ac9e,750000,295464,50600000000,1628111370,12960974,0x69Bdb276A17Dd90F9D3A545944CCB20E593ae8E3,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x72e364f2abdc788b7e918bc238b21f109cd634d7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xbbc2ae13b23d715c30720f079fcd9b4a74093505,0x0d4406736a8e336966f09811acb9e035bfd85a33,0x69bdb276a17dd90f9d3a545944ccb20e593ae8e3,7.291447939488359,1757.24,0,04-08-2021,18,WETH,0xbbc2ae13b23d715c30720f079fcd9b4a74093505,18,ERN,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2_04-08-2021,2521.1961836288397,18383.170718166417,MVI
148,0x2a42622d7d3fcb68802bdef6167417e0ff16b091ea5fda4c2e0040eecd936b1e,750000,330096,53000000000,1628111436,12960978,0x69Bdb276A17Dd90F9D3A545944CCB20E593ae8E3,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x72e364f2abdc788b7e918bc238b21f109cd634d7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c,0x480bc4791fb4b40ad171a706d73e36cb8954dd0c,0x69bdb276a17dd90f9d3a545944ccb20e593ae8e3,5.500346964031105,10547.21,0,04-08-2021,18,WETH,0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c,18,ENJ,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2_04-08-2021,2521.1961836288397,13867.453774349697,MVI
149,0x628722308ecd13a27b9010a01ba4c0940396de5d5c1cfa236886f8810e6de5f5,750000,298042,50000000000,1628111454,12960982,0x69Bdb276A17Dd90F9D3A545944CCB20E593ae8E3,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x72e364f2abdc788b7e918bc238b21f109cd634d7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xfca59cd816ab1ead66534d82bc21e7515ce441cf,0xbfad1987608a38bfa0fe4c5510c1af834ae21379,0x69bdb276a17dd90f9d3a545944ccb20e593ae8e3,1.9746692734865448,497.51,0,04-08-2021,18,WETH,0xfca59cd816ab1ead66534d82bc21e7515ce441cf,18,RARI,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2_04-08-2021,2521.1961836288397,4978.52863624341,MVI
150,0xa28ba46220ee213775b11f8ab53540a59fe72c65d72d5027fa87e634186ae38a,750000,297612,49000000000,1628111496,12960986,0x69Bdb276A17Dd90F9D3A545944CCB20E593ae8E3,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x72e364f2abdc788b7e918bc238b21f109cd634d7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x0f5d2fb29fb7d3cfee444a200298f468908cc942,0xbfad1987608a38bfa0fe4c5510c1af834ae21379,0x69bdb276a17dd90f9d3a545944ccb20e593ae8e3,6.810978965437064,25180.41,0,04-08-2021,18,WETH,0x0f5d2fb29fb7d3cfee444a200298f468908cc942,18,MANA,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2_04-08-2021,2521.1961836288397,17171.81417443623,MVI
151,0x1aa4edb5dc21ba0dc35342dc637dcee70aa7ef04074b5073459e388bb4280db9,750000,297166,49000000000,1628111520,12960988,0x69Bdb276A17Dd90F9D3A545944CCB20E593ae8E3,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x72e364f2abdc788b7e918bc238b21f109cd634d7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd5525d397898e5502075ea5e830d8914f6f0affe,0x0d4406736a8e336966f09811acb9e035bfd85a33,0x69bdb276a17dd90f9d3a545944ccb20e593ae8e3,1.2361146278611264,7.17,0,04-08-2021,18,WETH,0xd5525d397898e5502075ea5e830d8914f6f0affe,8,MEME,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2_04-08-2021,2521.1961836288397,3116.487482291255,MVI
152,0xa11e18d99ddaa4c22add3ea56bdcf565c4c41f2d52c4cbcffcde085af5634091,750000,297147,49000000000,1628111615,12960996,0x69Bdb276A17Dd90F9D3A545944CCB20E593ae8E3,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x72e364f2abdc788b7e918bc238b21f109cd634d7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd084b83c305dafd76ae3e1b4e1f1fe2ecccb3988,0x0d4406736a8e336966f09811acb9e035bfd85a33,0x69bdb276a17dd90f9d3a545944ccb20e593ae8e3,0.7573808725634517,9356.44351372374,0,04-08-2021,18,WETH,0xd084b83c305dafd76ae3e1b4e1f1fe2ecccb3988,18,TVK,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2_04-08-2021,2521.1961836288397,1909.5057654604548,MVI
153,0x65f1e28f55bfb63f4eff18f1a18a97c2a53e55661cfdfe99a5b47b465da384d2,750000,336285,47000000000,1628111641,12960998,0x69Bdb276A17Dd90F9D3A545944CCB20E593ae8E3,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x72e364f2abdc788b7e918bc238b21f109cd634d7,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x480bc4791fb4b40ad171a706d73e36cb8954dd0c,0x69bdb276a17dd90f9d3a545944ccb20e593ae8e3,2559.53,41.219836060288614,0,04-08-2021,18,AXS,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b_04-08-2021,38.52947725341473,98617.35291443262,MVI
154,0x56aaa7ab32cfec609b5fe1486d230835665a78384f147580cd206a919c2738c4,750000,399067,52000000000,1628111702,12961001,0x69Bdb276A17Dd90F9D3A545944CCB20E593ae8E3,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x72e364f2abdc788b7e918bc238b21f109cd634d7,0x87d73e916d7057945c9bcd8cdd94e42a6f47f776,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xbfad1987608a38bfa0fe4c5510c1af834ae21379,0x69bdb276a17dd90f9d3a545944ccb20e593ae8e3,194.44,11.37373490921456,0,04-08-2021,18,NFTX,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,0x87d73e916d7057945c9bcd8cdd94e42a6f47f776_04-08-2021,143.36680877595674,27876.24229839703,MVI
155,0x2a61565e2bac6117b3cc51c82c3a5f16a5981ab0e1a688fb94b315118f022a8c,750000,291488,61500000000,1628111738,12961003,0x69Bdb276A17Dd90F9D3A545944CCB20E593ae8E3,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x72e364f2abdc788b7e918bc238b21f109cd634d7,0x3845badade8e6dff049820680d1f14bd3903a5d0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x0d4406736a8e336966f09811acb9e035bfd85a33,0x69bdb276a17dd90f9d3a545944ccb20e593ae8e3,24746.73077289031,5.774252590822536,0,04-08-2021,18,SAND,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,0x3845badade8e6dff049820680d1f14bd3903a5d0_04-08-2021,0.596495109383661,14761.303879263216,MVI
156,0x4458b01570bd4ed40558cf26a192fc935a6abbc409e1c921c2b9e0e53b248247,750000,294362,48080000000,1628112671,12961080,0x69Bdb276A17Dd90F9D3A545944CCB20E593ae8E3,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x72e364f2abdc788b7e918bc238b21f109cd634d7,0xa1d6df714f91debf4e0802a542e13067f31b8262,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x0d4406736a8e336966f09811acb9e035bfd85a33,0x69bdb276a17dd90f9d3a545944ccb20e593ae8e3,45966.58,0.7181083206254637,0,04-08-2021,18,RFOX,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,0xa1d6df714f91debf4e0802a542e13067f31b8262_04-08-2021,0.04138506863640326,1902.3300682807214,MVI
157,0xea5c0a35bf3f3ce6db5a2bb38f0943688cc5127debced8603c837ad2ad093c2c,750000,294663,49000000000,1628112733,12961084,0x69Bdb276A17Dd90F9D3A545944CCB20E593ae8E3,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x72e364f2abdc788b7e918bc238b21f109cd634d7,0xb6ca7399b4f9ca56fc27cbff44f4d2e4eef1fc81,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x0d4406736a8e336966f09811acb9e035bfd85a33,0x69bdb276a17dd90f9d3a545944ccb20e593ae8e3,282.81,4.373790439312886,0,04-08-2021,18,MUSE,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,0xb6ca7399b4f9ca56fc27cbff44f4d2e4eef1fc81_04-08-2021,43.103105596349465,12189.989293703593,MVI
158,0x86b55b3a494fd81c2cccea619ba2688d14ceb49a7bbcd4bcf592d99e105a4670,750000,296240,48080000000,1628112777,12961088,0x69Bdb276A17Dd90F9D3A545944CCB20E593ae8E3,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x72e364f2abdc788b7e918bc238b21f109cd634d7,0x557b933a7c2c45672b610f8954a3deb39a51a8ca,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x0d4406736a8e336966f09811acb9e035bfd85a33,0x69bdb276a17dd90f9d3a545944ccb20e593ae8e3,19360.06,1.4649728904098447,0,04-08-2021,18,REVV,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,0x557b933a7c2c45672b610f8954a3deb39a51a8ca_04-08-2021,0.17961619940230422,3477.380397400574,MVI
159,0xcf5516d3d88d0fc3c9cebe124dfad8eaf29fc3207eb4cec1d5bb032fd6b7faef,750000,295464,52000000000,1628112917,12961097,0x69Bdb276A17Dd90F9D3A545944CCB20E593ae8E3,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x72e364f2abdc788b7e918bc238b21f109cd634d7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xbbc2ae13b23d715c30720f079fcd9b4a74093505,0x0d4406736a8e336966f09811acb9e035bfd85a33,0x69bdb276a17dd90f9d3a545944ccb20e593ae8e3,7.5386340724456735,1757.24,0,04-08-2021,18,WETH,0xbbc2ae13b23d715c30720f079fcd9b4a74093505,18,ERN,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2_04-08-2021,2521.1961836288397,19006.37545322437,MVI
160,0xbca5a97405bc2d063a176d21dd9aab3e9f7a3e08cd5f04f48780f0d5f09cbb07,750000,333495,54000000000,1628113038,12961104,0x69Bdb276A17Dd90F9D3A545944CCB20E593ae8E3,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x72e364f2abdc788b7e918bc238b21f109cd634d7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c,0x480bc4791fb4b40ad171a706d73e36cb8954dd0c,0x69bdb276a17dd90f9d3a545944ccb20e593ae8e3,5.488301886337609,10547.21,0,04-08-2021,18,WETH,0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c,18,ENJ,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2_04-08-2021,2521.1961836288397,13837.085770437343,MVI
161,0x76704f570860c06a9cd29261604f48a5017914961b7e317762b494cbd400a056,750000,298042,51000001459,1628113146,12961113,0x69Bdb276A17Dd90F9D3A545944CCB20E593ae8E3,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x72e364f2abdc788b7e918bc238b21f109cd634d7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xfca59cd816ab1ead66534d82bc21e7515ce441cf,0xbfad1987608a38bfa0fe4c5510c1af834ae21379,0x69bdb276a17dd90f9d3a545944ccb20e593ae8e3,1.983261388065242,497.51,0,04-08-2021,18,WETH,0xfca59cd816ab1ead66534d82bc21e7515ce441cf,18,RARI,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2_04-08-2021,2521.1961836288397,5000.191042728524,MVI
162,0xd03752e43af9f56d7f78c382aaeee6a55011bd517e83e6ec5a5a8c1f3d333683,750000,297612,54000000000,1628113180,12961116,0x69Bdb276A17Dd90F9D3A545944CCB20E593ae8E3,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x72e364f2abdc788b7e918bc238b21f109cd634d7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x0f5d2fb29fb7d3cfee444a200298f468908cc942,0xbfad1987608a38bfa0fe4c5510c1af834ae21379,0x69bdb276a17dd90f9d3a545944ccb20e593ae8e3,6.74633553857034,25180.41,0,04-08-2021,18,WETH,0x0f5d2fb29fb7d3cfee444a200298f468908cc942,18,MANA,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2_04-08-2021,2521.1961836288397,17008.83541332315,MVI
163,0x5fad9fa6f198b4bff394001a41fefba8ed22993cc3a3635d7526e8a6e21737e8,750000,297166,52000000000,1628113200,12961117,0x69Bdb276A17Dd90F9D3A545944CCB20E593ae8E3,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x72e364f2abdc788b7e918bc238b21f109cd634d7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd5525d397898e5502075ea5e830d8914f6f0affe,0x0d4406736a8e336966f09811acb9e035bfd85a33,0x69bdb276a17dd90f9d3a545944ccb20e593ae8e3,1.2223087081131274,7.17,0,04-08-2021,18,WETH,0xd5525d397898e5502075ea5e830d8914f6f0affe,8,MEME,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2_04-08-2021,2521.1961836288397,3081.6800501111143,MVI
164,0x9e87888c4ccd85e3f86f616877027a513705c0a0673d27d264270cf336a7325f,750000,336347,52000000000,1628113233,12961119,0x69Bdb276A17Dd90F9D3A545944CCB20E593ae8E3,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x72e364f2abdc788b7e918bc238b21f109cd634d7,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x480bc4791fb4b40ad171a706d73e36cb8954dd0c,0x69bdb276a17dd90f9d3a545944ccb20e593ae8e3,2559.53,40.98557105194695,0,04-08-2021,18,AXS,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b_04-08-2021,38.52947725341473,98617.35291443262,MVI
165,0x9da97f92cd57e1aab1f1136d574d2d3a68cf2768f09fd64505165d8a7debd167,750000,399067,52000000000,1628113319,12961129,0x69Bdb276A17Dd90F9D3A545944CCB20E593ae8E3,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x72e364f2abdc788b7e918bc238b21f109cd634d7,0x87d73e916d7057945c9bcd8cdd94e42a6f47f776,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xbfad1987608a38bfa0fe4c5510c1af834ae21379,0x69bdb276a17dd90f9d3a545944ccb20e593ae8e3,194.44,11.282372796510012,0,04-08-2021,18,NFTX,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,0x87d73e916d7057945c9bcd8cdd94e42a6f47f776_04-08-2021,143.36680877595674,27876.24229839703,MVI
166,0x58676de24b847ea8161783db610fa614cdf845dc263e9ee3ada265c99abcbf85,750000,294362,54000000000,1628114196,12961192,0x69Bdb276A17Dd90F9D3A545944CCB20E593ae8E3,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x72e364f2abdc788b7e918bc238b21f109cd634d7,0xa1d6df714f91debf4e0802a542e13067f31b8262,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x0d4406736a8e336966f09811acb9e035bfd85a33,0x69bdb276a17dd90f9d3a545944ccb20e593ae8e3,45966.58,0.7082267636872733,0,04-08-2021,18,RFOX,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,0xa1d6df714f91debf4e0802a542e13067f31b8262_04-08-2021,0.04138506863640326,1902.3300682807214,MVI
167,0xeedae54ca4a17a1d08ed7d0bb2858d6413b5fdebddc01b547a19bffc89446093,750000,294663,51000000000,1628114287,12961199,0x69Bdb276A17Dd90F9D3A545944CCB20E593ae8E3,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x72e364f2abdc788b7e918bc238b21f109cd634d7,0xb6ca7399b4f9ca56fc27cbff44f4d2e4eef1fc81,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x0d4406736a8e336966f09811acb9e035bfd85a33,0x69bdb276a17dd90f9d3a545944ccb20e593ae8e3,282.81,4.33221539630616,0,04-08-2021,18,MUSE,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,0xb6ca7399b4f9ca56fc27cbff44f4d2e4eef1fc81_04-08-2021,43.103105596349465,12189.989293703593,MVI
168,0x59887fcc5bd3418b15522b28f922081c6c77eb8b0701d1baf072a73700440598,750000,296240,57200000000,1628114347,12961201,0x69Bdb276A17Dd90F9D3A545944CCB20E593ae8E3,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x72e364f2abdc788b7e918bc238b21f109cd634d7,0x557b933a7c2c45672b610f8954a3deb39a51a8ca,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x0d4406736a8e336966f09811acb9e035bfd85a33,0x69bdb276a17dd90f9d3a545944ccb20e593ae8e3,19360.06,1.449640607502063,0,04-08-2021,18,REVV,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,0x557b933a7c2c45672b610f8954a3deb39a51a8ca_04-08-2021,0.17961619940230422,3477.380397400574,MVI
169,0x4d640946e3f3465e7d54cc33c0a5fadeb016c495a2fb946662e335a1a69a6910,750000,296095,55000000000,1628114364,12961202,0x69Bdb276A17Dd90F9D3A545944CCB20E593ae8E3,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x72e364f2abdc788b7e918bc238b21f109cd634d7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xbfad1987608a38bfa0fe4c5510c1af834ae21379,0x69bdb276a17dd90f9d3a545944ccb20e593ae8e3,104.57502841211311,1017.27,0,04-08-2021,18,WETH,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,18,ILV,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2_04-08-2021,2521.1961836288397,263654.16253549705,MVI
170,0xff2685f2cb078b876de3a8c138a0fb3df859d76e33f604c5ce0a8cf00fd1abb3,750000,295464,58730000000,1628116149,12961321,0x69Bdb276A17Dd90F9D3A545944CCB20E593ae8E3,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x72e364f2abdc788b7e918bc238b21f109cd634d7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xbbc2ae13b23d715c30720f079fcd9b4a74093505,0x0d4406736a8e336966f09811acb9e035bfd85a33,0x69bdb276a17dd90f9d3a545944ccb20e593ae8e3,7.688713470904946,1757.24,0,04-08-2021,18,WETH,0xbbc2ae13b23d715c30720f079fcd9b4a74093505,18,ERN,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2_04-08-2021,2521.1961836288397,19384.7550598612,MVI
171,0xfbbe1166ac12338282139abcd71ee0861fc8dcb2eda3eb488b6733d24b02cd33,750000,297166,61000000000,1628116178,12961323,0x69Bdb276A17Dd90F9D3A545944CCB20E593ae8E3,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x72e364f2abdc788b7e918bc238b21f109cd634d7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd5525d397898e5502075ea5e830d8914f6f0affe,0x0d4406736a8e336966f09811acb9e035bfd85a33,0x69bdb276a17dd90f9d3a545944ccb20e593ae8e3,1.2264181700712116,7.17,0,04-08-2021,18,WETH,0xd5525d397898e5502075ea5e830d8914f6f0affe,8,MEME,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2_04-08-2021,2521.1961836288397,3092.040809916604,MVI
172,0x143fb08ce9f9484eb37f60d2752839a59f085a527ecadc29f723bac63784dd23,750000,336345,55000000000,1628116334,12961333,0x69Bdb276A17Dd90F9D3A545944CCB20E593ae8E3,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x72e364f2abdc788b7e918bc238b21f109cd634d7,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x480bc4791fb4b40ad171a706d73e36cb8954dd0c,0x69bdb276a17dd90f9d3a545944ccb20e593ae8e3,2559.53,40.67652143409159,0,04-08-2021,18,AXS,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b_04-08-2021,38.52947725341473,98617.35291443262,MVI
173,0x7e19bd35d2e9e63ee56969866344fe4230782ae7e524d45722cd5292e733e349,750000,304599,60000000000,1628116360,12961336,0x69Bdb276A17Dd90F9D3A545944CCB20E593ae8E3,0x84cE03AE547330f61584aD6103743732B1AE97C5,0x72e364f2abdc788b7e918bc238b21f109cd634d7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c,0x480bc4791fb4b40ad171a706d73e36cb8954dd0c,0x69bdb276a17dd90f9d3a545944ccb20e593ae8e3,5.457988345770843,10547.21,0,04-08-2021,18,WETH,0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c,18,ENJ,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2_04-08-2021,2521.1961836288397,13760.659387648135,MVI
