,Unnamed: 0.1,Unnamed: 0,txHash,_borrower,_token,amount,fee,gasLimit,gasUsed,gasPrice,timestamp,blockNumber,from,to,poolVersion,_tokenSymbol,_tokenDecimals,address,name,type,datetime,mark_x,nominalAmountBorrowed, dollarAmountBorrowed ,feeDecoded,borrowedAsset,transferSize,borrowedAssetSymbol,pnl,mark_y,overBorrowed,transfersRecordedInBorrowedAsset
107,12500,2558,0x5fdfd6e775bc44c0439070da24d31a78038c13656125c5a95ead3dc979b44ce4,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,0x6b175474e89094c44da98b954eedeac495271d0f,0x00000000000000000000154bd66e46e500000000,0x00000000000000000000000000391802ef253399,905079,458806,38500000000,1627688702,12929959,0x89D2495fd1D327ecB7fD420447D460E5A92e6DaC,0x3D71d79C224998E608d03C5Ec9B405E7a38505F0,v4,DAI,18,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,ninja,activeTakerAddresses,45:02.0,1,100568.6533,100568.6533,0.016070475,0x6b175474e89094c44da98b954eedeac495271d0f,"[0.016070474553701274, 100568.65331111169, 100568.65331111169, 100568.66938158624, 100729.35805664869]",DAI,160.7047455,1,FALSE,5
108,12587,2645,0x947e35dbc077a64c84543bef23b4d6b371519a1585b5c76602b262702a676ed7,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,0xeb4c2781e4eba804ce9a9803c67d0893436bb27d,0x0000000000000000000000000000000012fdadec,0x000000000000000000000000000000000000001d,710649,338671,44220000000,1627857862,12942358,0x08e2AF71DB66d0a64136BE9d4DaBB8A3334F152F,0x3D71d79C224998E608d03C5Ec9B405E7a38505F0,v4,renBTC,8,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,ninja,activeTakerAddresses,44:22.0,39974.89453,3.1861502,127366.0182,0.011592719,0xeb4c2781e4eba804ce9a9803c67d0893436bb27d,"[2.9e-07, 3.1861502, 3.1861502, 3.18615049, 3.18907045]",renBTC,0.00292025,39974.89453,FALSE,5
109,12646,2704,0x0ad58b3ba8a63f1998ac82bd8e2cff92474b7c24388079e71ba740c777955e89,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x00000000000000000000000000000019e032b2ba,0x0000000000000000000000000000000000004689,813581,447133,31900000000,1627987197,12951841,0xED158390268bbe9d2cc450AcAbA2459C02bbCb03,0x3D71d79C224998E608d03C5Ec9B405E7a38505F0,v4,USDC,6,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,ninja,activeTakerAddresses,39:57.0,1,111135.6013,111135.6013,0.018057,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,"[0.018057, 111135.601338, 111135.601338, 111135.619395, 111316.176452]",USDC,180.575114,1,FALSE,5
110,12662,2720,0x1cab54626187d1c9532764825519d888afc15d5bbec10f53e73ac6fe63ca78b4,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0x0000000000000000000000000000000000000001,0x00000000000000000000000415e9a6e112644000,103234,93201,40000400500,1628006600,12953251,0x211B6a1137BF539B2750e02b9E525CF5757A35aE,0x3D71d79C224998E608d03C5Ec9B405E7a38505F0,v4,ETH,18,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,ninja,activeTakerAddresses,03:20.0,2502.349609,1.00E-18, 0.010 ,188591.9628,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,[],ETH,0,2502.349609,FALSE,0
111,12666,2724,0x6abc9bf5ebcf00a6ac074691e70f7c2b496fc2ae737e464989c805eaa4cab5e9,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x000000000000000000000000000000180d05145e,0x0000000000000000000000000000000000005269,880359,493547,59400000000,1628020342,12954299,0xcA77Dc47eec9E1C46c9F541ba0f222E741d6236b,0x3D71d79C224998E608d03C5Ec9B405E7a38505F0,v4,USDC,6,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,ninja,activeTakerAddresses,52:22.0,1,103297.6518,103297.6518,0.021097,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,"[0.021097, 103297.651806, 103297.651806, 103297.672903, 103508.628047]",USDC,210.976241,1,FALSE,5
112,12676,2734,0x40ae208ff44fbb1fda34d1217f36a43bd4dc5ab6d79b3120164179973ef2818d,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x000000000000000000000000000000181d0233fd,0x000000000000000000000000000000000000c797,679331,337199,61600000000,1628028888,12954903,0x89D2495fd1D327ecB7fD420447D460E5A92e6DaC,0x3D71d79C224998E608d03C5Ec9B405E7a38505F0,v4,USDC,6,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,ninja,activeTakerAddresses,14:48.0,1,103565.8987,103565.8987,0.051095,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,"[0.051095, 103565.898749, 103565.898749, 103565.949844, 104076.858564]",USDC,510.959815,1,FALSE,5
113,12696,2754,0xb1730736885577fdf73f2193c6b9f696e025a5ba43eb5206419934802e62c6b0,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x00000000000000000000000000000043dae773d9,0x0000000000000000000000000000000000006e3b,679331,374805,47300000000,1628057573,12957003,0x4f0604820e8ddc0959BC6143196e3091D02F061c,0x3D71d79C224998E608d03C5Ec9B405E7a38505F0,v4,USDC,6,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,ninja,activeTakerAddresses,12:53.0,1,291435.4104,291435.4104,0.028219,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,"[0.028219, 291435.410393, 291435.410393, 291435.438612, 291717.607844]",USDC,282.197451,1,FALSE,5
114,12698,2756,0xec38800538b8537f2553e078bcc2e0cff9b641427b0aa7355e724bfdf83486f2,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x000000000000000000000000000000476c436bc1,0x000000000000000000000000000000000000460a,679331,373365,47300000000,1628059117,12957106,0x89D2495fd1D327ecB7fD420447D460E5A92e6DaC,0x3D71d79C224998E608d03C5Ec9B405E7a38505F0,v4,USDC,6,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,ninja,activeTakerAddresses,38:37.0,1,306759.0358,306759.0358,0.01793,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,"[0.01793, 306759.035841, 306759.035841, 306759.053771, 306938.343882]",USDC,179.308041,1,FALSE,5
115,12700,2758,0x1ff193a2058de72993cade32cf4b942ae19cade2771091b0327b095d68fe32b2,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x000000000000000000000006aae050bd21980000,0x00000000000000000000000000001629e2b281cd,594371,358793,47300000000,1628060148,12957186,0xea97BE92160121A4EE95A1BE3Fd61c7E663596D9,0x3D71d79C224998E608d03C5Ec9B405E7a38505F0,v4,WETH,18,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,ninja,activeTakerAddresses,55:48.0,2724.619873,122.9933946,335110.2472,0.066396678,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"[2.4369152819661e-05, 122.9933945967309, 122.9933945967309, 122.99341896588372, 123.23708612492752]",WETH,0.243691528,2724.619873,FALSE,5
116,12710,2768,0x920a4385f47e898ea7932c4225cdb7049eece11c2c39179a1709d842ed71b430,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x000000000000000000000000000000477cfc132c,0x0000000000000000000000000000000000004280,679331,372369,33275000000,1628074545,12958219,0xcA77Dc47eec9E1C46c9F541ba0f222E741d6236b,0x3D71d79C224998E608d03C5Ec9B405E7a38505F0,v4,USDC,6,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,ninja,activeTakerAddresses,55:45.0,1,307039.5728,307039.5728,0.017024,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,"[0.017024, 307039.57278, 307039.57278, 307039.589804, 307209.815948]",USDC,170.243168,1,FALSE,5
117,12814,2872,0xa35fb13faeda9f578cb355717640e71519fc9d9b598ec505a53f22ec1070f775,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x000000000000000000000005e1688be122e30000,0x0000000000000000000000000000228e4121a269,594371,369607,88000000000,1628178685,12965859,0x4f0604820e8ddc0959BC6143196e3091D02F061c,0x3D71d79C224998E608d03C5Ec9B405E7a38505F0,v4,WETH,18,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,ninja,activeTakerAddresses,51:25.0,2827.328857,108.4761062,306697.6254,0.107422588,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"[3.7994373423721e-05, 108.47610622372865, 108.47610622372865, 108.47614421810208, 108.85604995796587]",WETH,0.379943734,2827.328857,FALSE,5
118,12823,2881,0x7563c1eef71b79300717ee79576a74aa3e7237c21d68bc6ce8075fb62f6729e7,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x000000000000000000000007bae8a3fc44d3c000,0x0000000000000000000000000000190c178c819e,594371,358935,80300000000,1628192039,12966862,0xFf80D0aba54b1b89547E029A76Fe93e7807d8eE7,0x3D71d79C224998E608d03C5Ec9B405E7a38505F0,v4,WETH,18,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,ninja,activeTakerAddresses,33:59.0,2827.328857,142.5954035,403164.0992,0.07786386,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"[2.7539725386142e-05, 142.59540350550014, 142.59540350550014, 142.59543104522552, 142.87080075936157]",WETH,0.275397254,2827.328857,FALSE,5
119,12880,2938,0x10496e4b651538cbf037f7ee1b99e94b562c4e0e80cc9657b9ad6c9a539a3489,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x000000000000000000000006e462d4318f980000,0x00000000000000000000000000001714a02959c5,594371,358616,50600000000,1628359684,12979503,0x89D2495fd1D327ecB7fD420447D460E5A92e6DaC,0x3D71d79C224998E608d03C5Ec9B405E7a38505F0,v4,WETH,18,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,ninja,activeTakerAddresses,08:04.0,3157.23877,127.1374137,401403.1718,0.080122365,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"[2.5377353849285e-05, 127.13741373995012, 127.13741373995012, 127.13743911730396, 127.39118727844297]",WETH,0.253773538,3157.23877,FALSE,5
120,12882,2940,0x90e6d16254b6d98edc011474c1620c8a204e5848fb14cc48569f4e9558a17cb5,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x000000000000000000000000000000421bfc1c05,0x00000000000000000000000000000000000038bc,679331,343239,52800000000,1628361158,12979609,0x4f0604820e8ddc0959BC6143196e3091D02F061c,0x3D71d79C224998E608d03C5Ec9B405E7a38505F0,v4,USDC,6,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,ninja,activeTakerAddresses,32:38.0,1,283937.3486,283937.3486,0.014524,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,"[0.014524, 283937.348613, 283937.348613, 283937.363137, 284082.593361]",USDC,145.244748,1,FALSE,5
121,12883,2941,0x3c42b74655325195d45d68eead593d5444c05788b6f861cbef552f3045a4342a,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x00000000000000000000000000000018671b5f14,0x00000000000000000000000000000000000028db,679331,325061,53900000000,1628361281,12979617,0xea97BE92160121A4EE95A1BE3Fd61c7E663596D9,0x3D71d79C224998E608d03C5Ec9B405E7a38505F0,v4,USDC,6,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,ninja,activeTakerAddresses,34:41.0,1,104809.0622,104809.0622,0.010459,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,"[0.010459, 104809.062164, 104809.062164, 104809.072623, 104913.661688]",USDC,104.599524,1,FALSE,5
122,12897,2955,0x288a7f060e4d392f7e4b702760f9193af54872baf98b1197a4cd8bdaf6f9d151,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x0000000000000000000000000000003eef868307,0x0000000000000000000000000000000000003ba9,679331,373483,47300000000,1628405325,12982867,0x08e2AF71DB66d0a64136BE9d4DaBB8A3334F152F,0x3D71d79C224998E608d03C5Ec9B405E7a38505F0,v4,USDC,6,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,ninja,activeTakerAddresses,48:45.0,1,270306.5423,270306.5423,0.015273,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,"[0.015273, 270306.542343, 270306.542343, 270306.557616, 270459.276254]",USDC,152.733911,1,FALSE,5
123,12901,2959,0xdc33ac81a3904862959920075531e41a14e55fc352bdb97677a6d3d7c2b0a06b,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x00000000000000000000000000000039dab3b41f,0x0000000000000000000000000000000000002f33,679331,343109,47300000000,1628431312,12984836,0x89D2495fd1D327ecB7fD420447D460E5A92e6DaC,0x3D71d79C224998E608d03C5Ec9B405E7a38505F0,v4,USDC,6,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,ninja,activeTakerAddresses,01:52.0,1,248482.346,248482.346,0.012083,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,"[0.012083, 248482.346015, 248482.346015, 248482.358098, 248603.18309]",USDC,120.837075,1,FALSE,5
124,12914,2972,0xf93d5107c4b2d873cecf10dc6d5ec8e609464aa36c602523befd24ff1b743c9b,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,0xeb4c2781e4eba804ce9a9803c67d0893436bb27d,0x0000000000000000000000000000000012f88062,0x000000000000000000000000000000000000001f,710649,340033,47300000000,1628460016,12987023,0xcA77Dc47eec9E1C46c9F541ba0f222E741d6236b,0x3D71d79C224998E608d03C5Ec9B405E7a38505F0,v4,renBTC,8,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,ninja,activeTakerAddresses,00:16.0,43798.11719,3.18275682,139398.7562,0.013577416,0xeb4c2781e4eba804ce9a9803c67d0893436bb27d,"[3.1e-07, 3.18275682, 3.18275682, 3.18275713, 3.18594275]",renBTC,0.00318593,43798.11719,FALSE,5
125,12923,2981,0xf2103e148f27b533c68f9e7c52f9f3d2ccd4211ba052be706df82925e2be339c,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x00000000000000000000001f80546cfe82400000,0x00000000000000000000000000003fa73b83ddbb,606715,348173,47300000000,1628485068,12988902,0xcA77Dc47eec9E1C46c9F541ba0f222E741d6236b,0x3D71d79C224998E608d03C5Ec9B405E7a38505F0,v4,WETH,18,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,ninja,activeTakerAddresses,57:48.0,3167.856201,581.0962021,1840829.207,0.221710306,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"[6.9987490586043e-05, 581.0962020602573, 581.0962020602573, 581.0962720477479, 581.7960769661178]",WETH,0.699874906,3167.856201,FALSE,5
126,12938,2996,0x547ab6277e5c45366364d73402c9e420c09d7ed14daa1ba84a3430ccfc9eb1c4,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x0000000000000000000000000000000000000001,0x00000000000000000000000329b46bc73c4de000,109362,96253,53000400500,1628526720,12992032,0x211B6a1137BF539B2750e02b9E525CF5757A35aE,0x3D71d79C224998E608d03C5Ec9B405E7a38505F0,v4,WETH,18,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,ninja,activeTakerAddresses,32:00.0,3167.856201,1.00E-18,3.17E-15,184829.7662,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"[1e-18, 58.34537757594602, 58.34537757594602]",WETH,0,3167.856201,FALSE,3
127,12939,2997,0x96f54e237f5c04877529f08b074a6f6af613e603c5e336d490b31549d946c7be,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,0x6b175474e89094c44da98b954eedeac495271d0f,0x0000000000000000000000000000000000000001,0x00000000000000000000038b0c96abddc4400000,110326,97161,53000400500,1628526720,12992032,0x211B6a1137BF539B2750e02b9E525CF5757A35aE,0x3D71d79C224998E608d03C5Ec9B405E7a38505F0,v4,DAI,18,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,ninja,activeTakerAddresses,32:00.0,1,1.00E-18,1.00E-18,16732.10398,0x6b175474e89094c44da98b954eedeac495271d0f,"[1e-18, 16732.103976198494, 16732.103976198494]",DAI,0,1,FALSE,3
128,12942,3000,0x008c26f226dac5edc769230c76bc04c278551a0bc54ee9406a54c42d112476d4,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x0000000000000000000000000000003c12faff7f,0x000000000000000000000000000000000000abf5,679331,373457,69300000000,1628534083,12992611,0xea97BE92160121A4EE95A1BE3Fd61c7E663596D9,0x3D71d79C224998E608d03C5Ec9B405E7a38505F0,v4,USDC,6,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,ninja,activeTakerAddresses,34:43.0,1,258016.4771,258016.4771,0.044021,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,"[0.044021, 258016.477055, 258016.477055, 258016.521076, 258456.688395]",USDC,440.21134,1,FALSE,5
129,12956,3014,0x7bb0d2ab14952eb2f9df64f89948986dc01f45c9735c3016e08f77db2a21c6fe,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x0000000000000000000000000000003c4c51ccab,0x00000000000000000000000000000000000030ec,679331,342091,50414736100,1628569498,12995236,0x08e2AF71DB66d0a64136BE9d4DaBB8A3334F152F,0x3D71d79C224998E608d03C5Ec9B405E7a38505F0,v4,USDC,6,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,ninja,activeTakerAddresses,24:58.0,1,258978.467,258978.467,0.012524,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,"[0.012524, 258978.466987, 258978.466987, 258978.479511, 259103.711519]",USDC,125.244532,1,FALSE,5
130,12964,3022,0x10c0384db828e5e67f36bfeed5684cd32708ef60c178d77fbb9e23e370a3294a,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x0000000000000000000000000000003b0c6c2202,0x000000000000000000000000000000000000269f,679331,343119,47300000000,1628573301,12995519,0x89D2495fd1D327ecB7fD420447D460E5A92e6DaC,0x3D71d79C224998E608d03C5Ec9B405E7a38505F0,v4,USDC,6,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,ninja,activeTakerAddresses,28:21.0,1,253611.4837,253611.4837,0.009887,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,"[0.009887, 253611.48365, 253611.48365, 253611.493537, 253710.357004]",USDC,98.873354,1,FALSE,5
131,12980,3038,0xd60158b8a5275a849eb0bc399d216a8e2b83907f58a86b60ef05d85bdf63fc6f,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x0000000000000000000000000000006104b40d7c,0x0000000000000000000000000000000000031c17,679331,367085,59330818126,1628630790,12999867,0x89D2495fd1D327ecB7fD420447D460E5A92e6DaC,0x3D71d79C224998E608d03C5Ec9B405E7a38505F0,v4,USDC,6,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,ninja,activeTakerAddresses,26:30.0,1,416690.7365,416690.7365,0.203799,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,"[0.203799, 416690.736508, 416690.736508, 416690.940307, 418728.727789]",USDC,2037.991281,1,FALSE,5
132,13043,3101,0xbff0f41692a677cc6736a205bc0eb70a0a1451d70bad25cd8a3c98e5ea2b8c55,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x0000000000000000000000000000006134cfb06b,0x000000000000000000000000000000000001541a,679331,390794,83201221440,1628885225,13018892,0x08e2AF71DB66d0a64136BE9d4DaBB8A3334F152F,0x3D71d79C224998E608d03C5Ec9B405E7a38505F0,v4,USDC,6,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,ninja,activeTakerAddresses,07:05.0,1,417497.8541,417497.8541,0.087066,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,"[0.087066, 417497.854059, 417497.854059, 417497.941125, 418368.521056]",USDC,870.666997,1,FALSE,5
133,13053,3111,0xe9c2a1e2f10989bd1d9e3f2670b21a27cdd61f15d1f67907c9d1aa7c9c7015d2,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x0000000000000000000000000000001df4052d6e,0x0000000000000000000000000000000000005faf,988779,565222,40400101000,1628934150,13022507,0x4f0604820e8ddc0959BC6143196e3091D02F061c,0x3D71d79C224998E608d03C5Ec9B405E7a38505F0,v4,USDC,6,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,ninja,activeTakerAddresses,42:30.0,1,128648.0316,128648.0316,0.024495,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,"[0.024495, 128648.031598, 128648.031598, 128648.056093, 128892.984412]",USDC,244.952814,1,FALSE,5
134,13063,3121,0x0a6230a0f7bc6edd7bfb1b101daa5799c8987332a752d01c657292a40ac0b773,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,0xeb4c2781e4eba804ce9a9803c67d0893436bb27d,0x000000000000000000000000000000000b5024d3,0x000000000000000000000000000000000000003b,986653,547731,1.15289E+11,1629036323,13030176,0xfEFdF7d47156c8fD170B3A6F6c2359Fc4f0DB125,0x3D71d79C224998E608d03C5Ec9B405E7a38505F0,v4,renBTC,8,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,ninja,activeTakerAddresses,05:23.0,47047.00391,1.89801683,89296.00522,0.027757732,0xeb4c2781e4eba804ce9a9803c67d0893436bb27d,"[5.9e-07, 1.89801683, 1.89801683, 1.89801742, 1.90392806]",renBTC,0.00591123,47047.00391,FALSE,5
135,13066,3124,0x70e1883da1ceb21f8d7975040564280146a2ffa00493a0229938238dfbfd508e,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,0x0000000000000000000000000000000000000001,0x0000000000000000000000046a11670cf6eb8000,103234,93201,56395205291,1629058527,13031878,0x211B6a1137BF539B2750e02b9E525CF5757A35aE,0x3D71d79C224998E608d03C5Ec9B405E7a38505F0,v4,ETH,18,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,ninja,activeTakerAddresses,15:27.0,3310.50415,1.00E-18, 0.010 ,269574.2855,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,[],ETH,0,3310.50415,FALSE,0
136,13099,3157,0x441353f578eeafcc93f3211b22d4e34529137279ac895873a6fadf5dee6e7f76,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x0000000000000000000000000000000f2152a814,0x0000000000000000000000000000000000010b1e,846474,482584,58958121221,1629133123,13037440,0xFf80D0aba54b1b89547E029A76Fe93e7807d8eE7,0x3D71d79C224998E608d03C5Ec9B405E7a38505F0,v4,USDC,6,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,ninja,activeTakerAddresses,58:43.0,1,64983.57455,64983.57455,0.068382,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,"[0.068382, 64983.574548, 64983.574548, 64983.64293, 65667.399061]",USDC,683.824513,1,FALSE,5
137,13104,3162,0x2224342f8ca98b8456b7ea26ac8c9cf998c5a516093fe1adca2b007b31a5cf74,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x00000000000000000000000000000012db0203b4,0x000000000000000000000000000000000005ea76,775010,470851,39460291559,1629157794,13039333,0xED158390268bbe9d2cc450AcAbA2459C02bbCb03,0x3D71d79C224998E608d03C5Ec9B405E7a38505F0,v4,USDC,6,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,ninja,activeTakerAddresses,49:54.0,1,80983.75365,80983.75365,0.387702,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,"[0.387702, 80983.753652, 80983.753652, 80984.141354, 84860.78299]",USDC,3877.029338,1,FALSE,5
138,13110,3168,0x0161b8394912a6cf1ff25f36cdaca85e6ad2394261abd3e525cf11043b9ae9a5,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x0000000000000000000000000000003b8e695e95,0x0000000000000000000000000000000000004cd5,956656,517335,81511028357,1629176751,13040757,0x9c429360B5F265aa1aA10c700b7164898b8c71A7,0x3D71d79C224998E608d03C5Ec9B405E7a38505F0,v4,USDC,6,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,ninja,activeTakerAddresses,05:51.0,1,255792.3406,255792.3406,0.019669,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,"[0.019669, 255792.340629, 255792.340629, 255792.360298, 255989.03151]",USDC,196.690881,1,FALSE,5
139,13113,3171,0x69cd2934102d1830ea070a2bba00df922d9d360cf418559f39ff1ebe7a23808e,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x000000000000000000000010024c107292330000,0x00000000000000000000000000002fdfc106d2fe,795399,475548,41649297209,1629177199,13040792,0xcA77Dc47eec9E1C46c9F541ba0f222E741d6236b,0x3D71d79C224998E608d03C5Ec9B405E7a38505F0,v4,WETH,18,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,ninja,activeTakerAddresses,13:19.0,3014.845947,295.3134305,890324.4992,0.15869565,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"[5.2638062662398e-05, 295.31343054992385, 295.31343054992385, 295.3134831879865, 295.8398111765478]",WETH,0.526380627,3014.845947,FALSE,5
140,13114,3172,0x0a022ce2687dbcc35af517603067fce05cb04f9f1f02a67a3396e9132b0ba580,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x000000000000000000000012f996c15b4b1e0000,0x00000000000000000000000000005cd36ad8b530,795399,458510,40797875445,1629177295,13040796,0x89D2495fd1D327ecB7fD420447D460E5A92e6DaC,0x3D71d79C224998E608d03C5Ec9B405E7a38505F0,v4,WETH,18,0x3d71d79c224998e608d03c5ec9b405e7a38505f0,ninja,activeTakerAddresses,14:55.0,3014.845947,350.0261681,1055274.974,0.307704525,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,"[0.000102063100441904, 350.02616808656904, 350.02616808656904, 350.0262701496695, 351.0467990909881]",WETH,1.020631004,3014.845947,FALSE,5
